aValue,bValue,frequencykHz,Rs,Xc,Species,Type,Condition,Goat_Weight_kg,Meat_Yield_pct
150.5839058,34.24959203,50,162.0046955,34.82668959,Goat,Carcass,P,30.6,41.8
195.0408122,35.85349319,50,189.2388071,39.49191127,Goat,Carcass,P,29.1,43.1
154.8064486,37.89449699,50,149.8424325,37.02516965,Goat,Carcass,H,32,50
187.1495228,50.48652966,50,194.0552677,55.23167003,Goat,Carcass,P,34,42.6
158.2939653,36.85201635,50,148.0976686,33.03220813,Goat,Carcass,P,42.1,40
152.2509976,28.74769898,50,154.7425382,28.52796876,Goat,Carcass,H,35.8,49.7
128.572321,30.01333237,50,138.4717721,29.6099534,Goat,Carcass,H,25,50.9
29.47554982,3.575488966,50,26.81836331,0,Goat,Carcass,P,25,43
173.4905371,38.75928849,50,160.8363693,42.17319144,Goat,Carcass,P,29.1,45.4
82.80557256,51.23194515,50,103.1484476,53.15380605,Goat,Carcass,P,30.5,44.4
148.4224187,29.76435597,50,149.3902169,28.95324221,Goat,Carcass,P,25.3,44.3
177.7205142,37.36816803,50,172.2573607,31.76227501,Goat,Carcass,P,28.2,44.7
134.2055396,24.64293133,50,141.4376106,22.64351807,Goat,Carcass,H,25,51.9
135.6996308,29.31446988,50,140.7369609,28.42680551,Goat,Carcass,P,26.5,42.3
158.5790113,26.96362631,50,143.6208092,37.15470769,Goat,Carcass,P,27.1,45.7
185.0250459,41.41694331,50,179.4113195,37.26754078,Goat,Carcass,P,29.5,42.1
182.3660497,35.37688532,50,160.465657,37.74280213,Goat,Carcass,P,25,42.7
18.98851405,0.614103077,50,26.1722129,0,Goat,Carcass,P,30.7,45.7
1570.073331,289.9745829,50,1587.01196,293.4287596,Goat,Carcass,H,79.6,59.1
181.6657979,37.38665915,50,184.2359638,39.89357161,Goat,Carcass,P,25,44
215.9474015,49.86251992,50,171.7106391,54.91197897,Goat,Carcass,P,31.5,49
194.1655613,38.39995247,50,174.0449778,41.39104718,Goat,Carcass,P,25,46.5
169.781663,32.28043454,50,162.9721132,32.91632882,Goat,Carcass,H,37.2,47.9
185.5394482,52.38857829,50,194.2462325,54.0859737,Goat,Carcass,P,39.2,43.4
149.3567267,36.40138287,50,131.4949159,29.49307378,Goat,Carcass,H,29.4,48.7
120.5938849,26.95236207,50,121.2623172,29.5425174,Goat,Carcass,H,25,51.6
165.3007281,31.65451334,50,131.9395355,31.14498301,Goat,Carcass,H,26.7,47.1
146.942239,33.02477268,50,149.6212665,37.1178448,Goat,Carcass,P,27.5,42.1
164.3892664,36.01384551,50,181.844836,39.6310804,Goat,Carcass,P,30.1,45.9
184.0631597,40.16156788,50,185.0238515,39.9592474,Goat,Carcass,P,37.9,41.2
225.2172495,42.19763001,50,211.234856,43.9299328,Goat,Carcass,P,37,42.9
171.2136604,35.03492023,50,139.0810337,33.0790109,Goat,Carcass,P,35,44
156.8395766,30.14262064,50,137.2713996,29.81762791,Goat,Carcass,P,30.8,44.1
82.14757336,48.34908815,50,108.207135,53.87304998,Goat,Carcass,P,25,40.9
159.803248,40.13151417,50,169.3320007,35.45658926,Goat,Carcass,P,26.5,45.1
135.3464456,30.720673,50,129.691295,33.02667639,Goat,Carcass,H,29.6,50.1
143.9210075,26.10267894,50,128.5317948,31.16109578,Goat,Carcass,H,25,47.7
155.085649,39.1375321,50,142.7007597,34.47791835,Goat,Carcass,H,31.4,52.5
365.8362498,84.26599253,50,342.7305132,83.40649256,Goat,Carcass,P,40.6,46.4
204.253069,47.59445344,50,191.4421479,44.45581801,Goat,Carcass,P,34.2,42.5
0,0,50,17.36687195,0,Goat,Carcass,P,27.8,46.4
144.8747616,27.71273381,50,168.8736312,26.90473356,Goat,Carcass,H,25,48.4
166.5828429,31.82065464,50,158.0710787,35.03551465,Goat,Carcass,H,37,49.7
140.8839851,38.41178501,50,153.9778987,33.35081497,Goat,Carcass,H,25,48.3
71.29917597,39.8288914,50,63.06411804,42.81463035,Goat,Carcass,H,26.2,49.5
178.8501706,34.78642776,50,162.5939388,35.68748824,Goat,Carcass,P,33.8,43.4
1605.977827,295.2580391,50,1590.246314,296.3471189,Goat,Carcass,H,79.8,60
193.2507914,43.77449916,50,192.1053188,44.06651923,Goat,Carcass,P,25,44.2
212.9903137,46.47732848,50,213.8276133,47.46828264,Goat,Carcass,P,26.5,43.8
140.644925,36.66049224,50,135.2253387,40.95494365,Goat,Carcass,H,30.9,51.2
183.330203,35.56038591,50,150.0444931,36.42398899,Goat,Carcass,P,33.1,41.7
161.4130525,34.4259566,50,156.9176619,32.62783979,Goat,Carcass,H,25,49.2
169.3336094,36.10036792,50,168.3849311,33.97033521,Goat,Carcass,P,32.5,44.6
169.4475003,34.01564804,50,146.7746411,30.9635512,Goat,Carcass,P,25,44
191.9942028,43.04091784,50,184.8532297,38.4263321,Goat,Carcass,P,34.4,46.5
154.0016336,36.60194157,50,161.4116937,44.45642029,Goat,Carcass,P,25.6,41.3
212.7432636,45.91259271,50,200.7023191,41.58717181,Goat,Carcass,P,32.3,45.8
152.9783565,32.94699249,50,148.1178545,37.72050955,Goat,Carcass,P,29.5,41.7
170.1902612,51.75565199,50,201.5076571,55.9639975,Goat,Carcass,P,36.7,43.5
144.1695461,35.05984636,50,157.7956716,43.12802091,Goat,Carcass,P,31,41.5
153.5562975,24.03258318,50,152.7490287,32.53482568,Goat,Carcass,H,27,48.6
152.4492107,26.66774659,50,158.6090679,32.61204729,Goat,Carcass,P,31.9,43.2
186.1673394,39.79664936,50,183.165093,39.77385648,Goat,Carcass,P,41.8,47.8
143.8912069,38.60932866,50,140.4871329,37.54339151,Goat,Carcass,H,33.3,49.6
177.0124947,34.52870673,50,164.1030703,35.70167935,Goat,Carcass,P,30.3,45.2
144.9818632,29.7820402,50,151.1521141,35.00014804,Goat,Carcass,P,25.6,42
189.7185926,38.33104641,50,185.197838,42.35617881,Goat,Carcass,P,28.1,46
196.1228553,55.88353995,50,196.1359272,52.79009672,Goat,Carcass,P,34.7,47.8
185.4474174,48.39990638,50,177.189053,49.89141406,Goat,Carcass,P,26.4,46.1
189.2905716,43.3961922,50,191.2679617,36.7214334,Goat,Carcass,P,31.3,42
148.5879523,33.77699499,50,157.2481592,36.86536547,Goat,Carcass,P,37.1,43.3
172.4626131,34.56577865,50,166.7751579,33.35121456,Goat,Carcass,P,31.4,44.6
209.008097,47.48791438,50,221.6074935,44.59760568,Goat,Carcass,P,26.7,43.7
171.8378077,29.04804384,50,155.2523014,30.66026587,Goat,Carcass,P,41.3,49.4
136.6668831,33.78926504,50,120.5163441,29.11434751,Goat,Carcass,H,38.1,48
174.5456241,35.18022365,50,162.9394039,37.64175683,Goat,Carcass,P,33.1,44.2
163.4532269,37.09676511,50,151.9239849,35.60317681,Goat,Carcass,P,36.6,43
155.6846342,36.36313011,50,155.6218621,39.76171928,Goat,Carcass,H,28.7,49.7
126.009112,27.56766865,50,108.2506188,26.49029189,Goat,Carcass,H,32.5,51.6
189.221956,42.75732148,50,172.1946469,38.78931248,Goat,Carcass,P,28.9,44.6
169.2619844,29.68755654,50,178.1967176,30.37654419,Goat,Carcass,H,25,49.1
158.9551902,41.11649159,50,170.7856267,33.92608883,Goat,Carcass,P,43.4,42.3
162.7173126,33.54448148,50,160.3706728,35.80457976,Goat,Carcass,P,25,46.7
128.7416945,31.81844924,50,125.6784084,32.02096013,Goat,Carcass,H,30.6,48.7
169.5896198,28.16402854,50,134.8780782,29.35809521,Goat,Carcass,P,31.6,43.7
139.0795548,27.45691358,50,142.0531322,26.78200145,Goat,Carcass,H,32.2,44.5
178.8507668,35.5088393,50,159.4751322,31.38502458,Goat,Carcass,P,30.2,44.1
145.9933346,32.01752997,50,164.8650006,30.72244169,Goat,Carcass,P,29.7,43.6
160.6597349,27.96951353,50,156.1047542,33.29531641,Goat,Carcass,H,30.9,45.6
136.4456394,30.85199925,50,150.6023356,30.52589271,Goat,Carcass,H,32.1,51.2
124.4139943,26.3481501,50,114.7571858,24.15632604,Goat,Carcass,H,29,47.9
552.1596341,69.8272525,50,546.3000654,66.54219294,Goat,Carcass,H,43.2,56.7
159.2689968,36.83679454,50,144.8155199,35.37219437,Goat,Carcass,H,25,52
153.2770671,31.78578728,50,147.1760862,30.21140601,Goat,Carcass,H,40,47.8
202.1940024,38.1249227,50,183.0185814,41.22664854,Goat,Carcass,P,34.1,47.2
146.5725061,31.33278697,50,143.353332,33.40972369,Goat,Carcass,H,30.8,52.4
147.6936464,26.46756788,50,147.5385615,25.50137003,Goat,Carcass,H,26.8,48.2
188.3943535,46.32286122,50,190.4870484,41.79243732,Goat,Carcass,P,26.2,42.5
185.5185572,31.64597008,50,172.7366884,36.54871682,Goat,Carcass,P,35.2,40.1
124.0208763,24.60840415,50,135.3761938,23.19251301,Goat,Carcass,H,28.5,49.9
139.1377459,25.79639954,50,158.122942,26.80052239,Goat,Carcass,P,33,42.4
151.5874537,39.85610907,50,157.7456926,35.81110727,Goat,Carcass,P,25,45.1
186.9113123,31.85825115,50,160.8774055,35.38847908,Goat,Carcass,P,38.5,43.2
159.4057741,31.0136397,50,148.9200151,25.9291346,Goat,Carcass,H,34.7,47.7
128.5726381,28.59114558,50,137.6035331,28.31219719,Goat,Carcass,H,28.9,48
163.8122933,30.79393012,50,159.1283114,31.51422773,Goat,Carcass,H,32.7,46.7
169.0542465,31.94233601,50,163.2827855,32.75922878,Goat,Carcass,H,34.2,48.2
176.1682499,35.89351582,50,164.9929692,31.40836388,Goat,Carcass,P,25,42.9
135.1225558,28.92678138,50,145.2215301,28.70189239,Goat,Carcass,H,38,49.2
150.2779746,33.46173631,50,162.0819132,32.50292425,Goat,Carcass,P,32.5,44.6
146.2555229,22.56367949,50,161.4198408,27.69305604,Goat,Carcass,P,26.5,42.3
133.7542499,30.23582848,50,160.9495358,30.23088968,Goat,Carcass,P,25,46.6
161.8766824,27.11040838,50,152.3762697,30.43817445,Goat,Carcass,P,35.2,44
147.2263114,31.55643406,50,157.3170373,29.3222023,Goat,Carcass,P,31.1,47.3
169.5870294,24.98903405,50,152.8295948,29.94446019,Goat,Carcass,H,32.8,49.8
174.2061975,30.96354341,50,152.0347352,28.23362388,Goat,Carcass,H,30.6,49.4
174.3764775,35.96238705,50,181.0825381,39.65888395,Goat,Carcass,P,25.8,43.5
155.6798739,30.35289809,50,146.3622634,34.0648504,Goat,Carcass,H,32.5,50.4
143.2172398,28.08107613,50,146.86813,27.67236388,Goat,Carcass,H,28.8,49.3
159.1270399,27.97796479,50,136.1900262,29.33490375,Goat,Carcass,H,29.8,50.8
145.1867401,31.74811229,50,146.6105541,25.96650876,Goat,Carcass,P,41.7,47.5
157.5276876,29.39916828,50,164.4078549,28.36428188,Goat,Carcass,H,34.7,48
190.8444939,42.73495408,50,172.5043453,42.49465807,Goat,Carcass,P,35.6,45.6
169.8840272,43.71194782,50,166.8468123,40.40375713,Goat,Carcass,P,44.1,45.5
157.0254746,38.16074434,50,178.6827198,39.72223144,Goat,Carcass,P,32.3,45.4
145.430109,38.5673577,50,149.5868452,38.16142486,Goat,Carcass,P,30.4,43.3
179.3994593,24.51228705,50,169.8260961,28.78655283,Goat,Carcass,H,27.5,48.6
157.1229219,34.77562181,50,145.1615327,34.95046067,Goat,Carcass,P,27.7,43
141.1815049,28.82592037,50,172.4692924,31.7022196,Goat,Carcass,H,25,48.3
155.2519625,31.7860066,50,155.8770021,27.15492174,Goat,Carcass,H,34.1,47.7
175.1357799,38.46235841,50,162.985248,36.81753821,Goat,Carcass,H,25,49.1
202.5470459,53.24886179,50,184.9029443,48.43432291,Goat,Carcass,P,35.9,42.9
135.0671315,34.17821978,50,160.7715048,30.0263336,Goat,Carcass,P,29.6,45.2
171.373666,40.5113386,50,175.8030563,43.50932325,Goat,Carcass,P,31.3,44.5
1376.79994,305.3140412,50,1360.010957,304.1080115,Goat,Carcass,H,69.7,59.5
161.9759114,36.25387398,50,171.757106,39.50406628,Goat,Carcass,P,37.4,43.9
165.8660484,35.72291901,50,155.7371791,31.64988455,Goat,Carcass,P,36.4,44.4
178.3878918,42.28835652,50,197.7025635,38.42100442,Goat,Carcass,P,31,44.2
152.6633741,32.4854922,50,158.5967301,33.81429547,Goat,Carcass,P,25.6,45.9
170.1973061,36.00571594,50,161.8153572,33.18758016,Goat,Carcass,P,35.1,43.5
184.9937139,36.12745695,50,204.576434,40.73139911,Goat,Carcass,P,26.5,45.5
164.426988,34.68758619,50,145.308156,34.73272435,Goat,Carcass,P,25,41.6
155.0164399,33.70662524,50,147.6097358,36.66068709,Goat,Carcass,H,32.4,50.6
181.4362182,40.65851483,50,187.3745486,39.27595771,Goat,Carcass,P,37.1,43.4
148.2614489,33.90758037,50,172.194378,30.42717086,Goat,Carcass,H,28.2,47.7
150.9218796,28.87173985,50,156.4433209,31.52701571,Goat,Carcass,H,32.1,47
149.7790229,27.30284329,50,164.2189692,30.84211485,Goat,Carcass,P,28.1,42
180.87252,43.80034004,50,181.8541365,41.51804649,Goat,Carcass,P,34.5,43.5
142.9506009,27.07908822,50,142.0502755,31.06319203,Goat,Carcass,P,35.2,47.2
137.0602932,27.75744492,50,126.5009023,27.75660941,Goat,Carcass,H,28,47.8
126.1685477,28.86749988,50,121.9638634,31.49789451,Goat,Carcass,H,25,44.5
195.9781705,34.10552915,50,206.3116753,42.64288352,Goat,Carcass,P,25,45.5
141.3632553,27.67532277,50,133.4995166,25.48054731,Goat,Carcass,H,34.2,46.9
147.1190603,32.61989887,50,136.8562883,25.37562533,Goat,Carcass,H,25,50.8
177.6026662,37.38700224,50,170.9434062,33.02457015,Goat,Carcass,P,32.6,43.6
170.2153741,35.89082872,50,142.9360745,35.54771624,Goat,Carcass,P,34.1,43.6
146.4167115,39.0995157,50,156.5400236,36.92034542,Goat,Carcass,H,27.4,51.7
148.731675,30.51192012,50,146.7486488,31.22510603,Goat,Carcass,H,29,50.5
215.2227472,47.32176768,50,212.9799881,45.58246741,Goat,Carcass,P,37,42.3
131.3719088,29.24878521,50,129.9846884,33.32567502,Goat,Carcass,H,25.2,46.8
139.3232099,32.27561913,50,144.4558023,33.83752471,Goat,Carcass,H,25.1,45.6
545.4691898,68.49504069,50,552.3139443,70.18462224,Goat,Carcass,H,42.3,58.2
127.1325153,31.00692611,50,134.2691347,30.72575896,Goat,Carcass,H,35.6,47.4
125.1082835,29.6211136,50,129.7451523,22.07581754,Goat,Carcass,H,37.3,51.5
189.7606773,54.28401308,50,196.8023587,50.79753324,Goat,Carcass,P,30.7,43.5
172.0883776,29.0287542,50,151.0900363,30.32726141,Goat,Carcass,H,26.8,47.1
13.04375487,0,50,17.99148478,3.432768608,Goat,Carcass,H,30.8,48.2
199.3554583,41.03903131,50,171.8848779,33.91812788,Goat,Carcass,P,25,43.8
145.7490482,32.29442844,50,139.0387375,30.38026541,Goat,Carcass,H,30.9,50.8
132.0245474,30.78198802,50,126.8476242,30.95304464,Goat,Carcass,H,29,50.6
145.0423945,31.49203801,50,142.5238239,34.13558383,Goat,Carcass,H,36.2,48
212.6310574,46.01302454,50,229.1884053,47.82283483,Goat,Carcass,P,39.2,42
192.4647718,36.4171793,50,187.3505481,40.8122837,Goat,Carcass,P,26.5,42.2
186.302603,39.50898598,50,153.2610831,37.85519431,Goat,Carcass,H,31.5,44.7
186.3288255,43.2815711,50,204.4249453,41.60634978,Goat,Carcass,P,28.5,44.2
144.8119696,33.88167637,50,131.1591126,29.52078072,Goat,Carcass,H,28.1,49.1
185.1310754,42.68619514,50,185.910707,41.34930293,Goat,Carcass,P,34.2,42.2
149.8839077,26.71096837,50,159.7873323,31.89152627,Goat,Carcass,H,28.4,46.8
136.9057161,26.46962006,50,142.1377535,25.89219,Goat,Carcass,H,30.6,49.2
177.0030983,33.0921644,50,157.9401798,28.86148838,Goat,Carcass,H,35.4,48.1
1102.207209,352.9328173,50,1125.33877,357.2877899,Goat,Carcass,H,67.9,56
139.9083577,30.85915555,50,129.2370283,32.69485979,Goat,Carcass,H,30.9,48.3
61.30156673,41.3640042,50,75.99546215,40.93550267,Goat,Carcass,H,27.5,48.9
178.0873463,42.46869851,50,205.3606986,46.54140426,Goat,Carcass,P,25.6,43.6
159.7505351,35.90244964,50,150.7250762,31.67287672,Goat,Carcass,H,38.1,48.3
191.2155673,49.25586614,50,219.2999543,49.90218369,Goat,Carcass,P,34.1,41
151.6260602,33.64450989,50,160.2392454,37.21807232,Goat,Carcass,P,30.7,44.2
152.3537711,34.91325941,50,152.6366615,33.11572689,Goat,Carcass,P,30.4,44.4
160.6411692,37.15396432,50,185.5423977,41.4600757,Goat,Carcass,P,32.4,44.2
180.1703799,38.53171777,50,169.4706711,42.55794432,Goat,Carcass,P,34.6,48.2
150.5838989,36.84376976,50,126.2004961,32.99203354,Goat,Carcass,H,34.1,49.3
171.083108,43.46552027,50,174.8399375,44.60273763,Goat,Carcass,P,38.7,44.1
157.7128952,38.46187791,50,175.3433109,41.4037516,Goat,Carcass,P,31.6,45.4
154.5805302,34.08775508,50,136.4866734,34.35193433,Goat,Carcass,H,38.6,53.3
174.9440647,35.04226682,50,171.1243338,37.40920452,Goat,Carcass,P,36,44.9
149.7008684,32.89155162,50,142.4027849,29.42491677,Goat,Carcass,H,29.5,44.7
151.1778935,42.58093788,50,178.6629558,33.01505027,Goat,Carcass,P,25,45.4
167.6154767,34.64516153,50,168.7242422,34.66103541,Goat,Carcass,P,31,42.7
133.9563823,37.2372069,50,145.7343082,38.50777234,Goat,Carcass,H,37.3,45.3
158.7329901,27.91125485,50,153.9415408,32.71519547,Goat,Carcass,H,26.3,52.7
131.3699416,23.48287702,50,148.5279003,26.49138974,Goat,Carcass,P,30,47.2
177.6273426,35.49139742,50,159.2807519,38.13805135,Goat,Carcass,P,31.4,42.5
188.2658609,40.72772092,50,183.2590085,43.87212157,Goat,Carcass,P,35.8,42.7
183.6515895,34.96173684,50,157.159634,32.56218334,Goat,Carcass,P,28.8,44.6
25.0656821,5.231447128,50,18.58893531,2.980689752,Goat,Carcass,P,25,41.4
184.5778501,44.96809514,50,196.7952815,46.42319454,Goat,Carcass,P,34,44.3
157.6429536,34.62199878,50,141.0978623,34.93663179,Goat,Carcass,P,26.2,42.7
189.0132433,36.1244508,50,178.7478219,42.56856735,Goat,Carcass,P,25,43.6
226.7978735,49.18276114,50,216.2931824,43.81695643,Goat,Carcass,P,41.5,42
142.2746097,26.88325721,50,148.6164599,26.92916883,Goat,Carcass,P,34.4,45.9
173.4580982,35.89115343,50,189.6871911,38.47412695,Goat,Carcass,P,40.3,47
203.7790752,52.69549107,50,197.9043732,54.28236729,Goat,Carcass,P,35.9,44.3
157.3519691,35.44100097,50,146.6700017,36.90412094,Goat,Carcass,P,33.4,44.1
140.7314151,30.22665335,50,135.3507367,35.76392613,Goat,Carcass,H,31.3,50.3
144.6606306,31.03766714,50,160.0471336,35.78697419,Goat,Carcass,P,29,44.3
197.4118262,50.73713381,50,186.0851863,54.9282768,Goat,Carcass,P,33.8,47.9
200.468242,40.74804049,50,196.89173,38.9216574,Goat,Carcass,P,28.8,42
154.5765128,27.77259017,50,152.3342786,29.30879197,Goat,Carcass,H,25,51
167.9962995,33.01961045,50,144.1613864,36.74590921,Goat,Carcass,P,28.5,43.9
362.9469869,130.7305683,50,365.6816486,126.9948691,Goat,Carcass,H,42.9,48.4
197.681224,40.88545363,50,203.2592977,42.26201796,Goat,Carcass,P,25.4,49.2
139.1605667,28.2900196,50,156.4529719,32.09955476,Goat,Carcass,P,25,49.1
158.4281791,27.35473723,50,138.4960258,28.81003282,Goat,Carcass,H,32.9,48.7
203.5461868,41.78162321,50,203.2435167,47.03199546,Goat,Carcass,P,29.6,45.5
143.1905798,38.79744241,50,142.8683273,38.24658649,Goat,Carcass,H,32.1,48.2
174.4214973,40.60096456,50,176.3696122,39.61025843,Goat,Carcass,P,35.7,43.8
135.9029685,30.19532473,50,138.2397692,28.52751031,Goat,Carcass,H,31.8,46.9
188.0538392,37.73249789,50,153.325908,43.17100759,Goat,Carcass,P,27.5,41.6
148.6019358,30.10775274,50,139.9141677,33.31748924,Goat,Carcass,H,36.2,52.8
1595.48901,297.2383341,50,1601.213522,295.689276,Goat,Carcass,H,81.7,60
137.7096929,24.37555612,50,133.5178893,31.80984416,Goat,Carcass,H,29.6,49.2
164.562163,39.9783138,50,166.5003582,36.31124078,Goat,Carcass,P,30.3,42.8
162.2353799,33.14262954,50,154.2560142,27.50847861,Goat,Carcass,H,32.2,49.7
188.5513163,53.04690124,50,185.1377304,55.20843691,Goat,Carcass,P,29.4,41.4
358.7923897,84.36310752,50,354.8250469,86.3249041,Goat,Carcass,P,28.5,44.3
157.8565315,28.05677941,50,151.5343576,32.12665386,Goat,Carcass,H,33.9,46.9
133.1305052,29.50009457,50,146.3110795,28.18575564,Goat,Carcass,H,33,51.8
160.5316861,31.91797392,50,167.1444683,35.9246421,Goat,Carcass,P,25,41.1
164.6031761,37.7112933,50,171.8807383,37.38944257,Goat,Carcass,P,33,42.1
136.5991708,38.5343838,50,153.2312117,37.15169253,Goat,Carcass,H,38.4,45.1
167.4606382,41.54536648,50,175.1541455,38.45802705,Goat,Carcass,P,25,42.7
140.9841352,24.50214835,50,113.1876685,24.91129677,Goat,Carcass,H,28.9,48
147.9316436,31.60908231,50,141.8934604,29.27860745,Goat,Carcass,H,28.9,51.1
183.5129184,41.08118281,50,179.2963601,34.5420284,Goat,Carcass,P,39.3,44.1
163.2304994,40.59333301,50,148.0973609,34.23958298,Goat,Carcass,H,35.7,48.4
211.0587451,45.35447075,50,200.0296719,45.86204398,Goat,Carcass,P,27.4,45.2
216.0993782,41.5192853,50,203.3694002,39.82740081,Goat,Carcass,P,33.7,43.8
146.6660363,33.13538265,50,156.2881012,29.44357471,Goat,Carcass,P,41.5,49.1
158.6177363,39.33210389,50,153.0458221,38.30386787,Goat,Carcass,H,27,48
148.919652,29.93682849,50,143.4044278,30.90996705,Goat,Carcass,P,29.8,45
176.8192615,39.71026402,50,184.0490872,41.71818016,Goat,Carcass,P,33.4,46.2
140.5716165,25.90722608,50,120.6984061,25.72479404,Goat,Carcass,H,26.3,47.8
147.8314622,28.41990681,50,172.1963403,28.22624917,Goat,Carcass,P,39.1,44.8
1392.225334,306.0563925,50,1367.709944,304.7832804,Goat,Carcass,H,67.9,58.2
145.4531586,28.50974111,50,160.6483794,33.091345,Goat,Carcass,P,25,44.9
159.7745998,35.93352085,50,155.1077283,33.19415102,Goat,Carcass,P,27.6,44.5
125.6756338,29.57889656,50,151.2147824,30.53918017,Goat,Carcass,H,32.7,49
177.2929027,38.24905805,50,165.4619594,41.85955595,Goat,Carcass,P,26.6,42
183.6251682,41.61116023,50,185.1932174,36.70958253,Goat,Carcass,P,32.6,48.3
151.7607653,33.83231864,50,166.2548553,29.20587359,Goat,Carcass,P,33,45.6
135.0350384,24.57583143,50,149.7913706,25.56946456,Goat,Carcass,P,25,41.1
167.4065605,30.53904883,50,151.2912546,32.80742369,Goat,Carcass,H,27.5,48.4
136.2972887,26.85117339,50,133.9996706,30.18607624,Goat,Carcass,H,31.2,46
136.0544553,30.08417746,50,151.8699365,29.44999793,Goat,Carcass,H,33.2,50.8
145.8377457,32.52788153,50,165.8055615,35.16751337,Goat,Carcass,H,27.4,49.3
163.4710246,26.63284334,50,156.7657199,26.08100829,Goat,Carcass,H,31.1,49.4
133.607631,30.77114246,50,133.8729388,26.7887739,Goat,Carcass,H,28,47.4
167.6910221,32.24850349,50,159.751926,31.39725511,Goat,Carcass,P,34.1,43.7
218.9406137,46.6811234,50,214.1117892,45.76326967,Goat,Carcass,P,34.7,46.3
121.3851167,32.20408116,50,128.8672884,27.546197,Goat,Carcass,H,27.2,51.2
138.4921886,32.56375757,50,126.9140494,31.89327297,Goat,Carcass,H,31.7,50.7
154.0135093,34.9249418,50,160.3258946,32.27443929,Goat,Carcass,P,28.1,41.2
166.6437923,37.30106406,50,174.4866676,39.5433325,Goat,Carcass,P,32.8,44.1
148.5862747,26.75846908,50,156.9462908,26.95740674,Goat,Carcass,H,32.4,49.9
143.8096798,36.02056047,50,172.1326107,36.41429808,Goat,Carcass,H,41.9,48
560.9165063,68.36502756,50,560.3597936,73.52646299,Goat,Carcass,H,42.2,49.7
150.0636787,35.28757189,50,145.9745251,36.23665014,Goat,Carcass,H,29.1,46.6
201.0184914,40.2234164,50,183.1718962,37.74928838,Goat,Carcass,P,28.2,47.5
135.4032677,29.75666521,50,126.5474408,28.38197573,Goat,Carcass,H,25,46.7
